,Year,Cluster,Size,Features
108,2016,0.0,3620.0,"['game', 'games', 'players', 'vr', 'pc', 'pokémon', 'playstation', 'gamesbeat', 'image credit', 'hamze']"
109,2016,1.0,20666.0,"['data', 'users', 'apple', 'companies', 'google', 'service', 'technology', 'business', 'app', 'facebook']"
110,2016,0.0,15392.0,"['data', 'companies', 'technology', 'business', 'service', 'market', 'customers', 'capital', 'services', 'product']"
111,2016,1.0,5452.0,"['apple', 'google', 'users', 'facebook', 'app', 'bots', 'bot', 'twitter', 'video', 'ios']"
112,2016,2.0,3442.0,"['game', 'games', 'players', 'vr', 'pc', 'pokémon', 'playstation', 'gamesbeat', 'image credit', 'game dev']"
113,2016,0.0,3448.0,"['game', 'games', 'players', 'vr', 'pc', 'pokémon', 'gamesbeat', 'playstation', 'image credit', 'image']"
114,2016,1.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
115,2016,2.0,934.0,"['apple', 'iphone', 'ios', 'watch', 'apple watch', 'tv', 'music', 'apple tv', 'cook', 'app']"
116,2016,3.0,19783.0,"['data', 'users', 'companies', 'google', 'service', 'technology', 'business', 'facebook', 'app', 'services']"
117,2016,0.0,4228.0,"['google', 'facebook', 'users', 'bots', 'app', 'bot', 'twitter', 'video', 'apps', 'messenger']"
118,2016,1.0,15601.0,"['data', 'companies', 'technology', 'business', 'service', 'market', 'customers', 'services', 'capital', 'product']"
119,2016,2.0,3427.0,"['game', 'games', 'players', 'vr', 'pc', 'playstation', 'pokémon', 'gamesbeat', 'image credit', 'game dev']"
120,2016,3.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
121,2016,4.0,909.0,"['apple', 'iphone', 'ios', 'watch', 'apple watch', 'music', 'tv', 'apple tv', 'cook', 'app']"
122,2016,0.0,15664.0,"['data', 'companies', 'technology', 'business', 'service', 'market', 'services', 'users', 'customers', 'capital']"
123,2016,1.0,2831.0,"['facebook', 'bots', 'users', 'bot', 'twitter', 'app', 'messenger', 'ad', 'video', 'ads']"
124,2016,2.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
125,2016,3.0,914.0,"['apple', 'iphone', 'ios', 'watch', 'apple watch', 'music', 'apple tv', 'tv', 'cook', 'app']"
126,2016,4.0,1691.0,"['google', 'vr', 'reality', 'headset', 'rift', 'users', 'search', 'developers', 'htc', 'devices']"
127,2016,5.0,3065.0,"['game', 'games', 'players', 'pc', 'pokémon', 'gamesbeat', 'playstation', 'image credit', 'game dev', 'dev']"
128,2016,0.0,2885.0,"['game', 'games', 'players', 'pc', 'pokémon', 'gamesbeat', 'image credit', 'game dev', 'dev', 'playstation']"
129,2016,1.0,671.0,"['bots', 'bot', 'chatbots', 'messenger', 'facebook', 'chatbot', 'users', 'customer', 'slack', 'facebook messenger']"
130,2016,2.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
131,2016,3.0,879.0,"['vr', 'reality', 'rift', 'headset', 'game', 'htc', 'games', 'headsets', 'experience', 'content']"
132,2016,4.0,12425.0,"['google', 'users', 'app', 'facebook', 'video', 'service', 'twitter', 'data', 'way', 'devices']"
133,2016,5.0,6330.0,"['data', 'companies', 'business', 'capital', 'investors', 'customers', 'market', 'technology', 'startups', 'startup']"
134,2016,6.0,975.0,"['apple', 'iphone', 'gillmor', 'ios', 'watch', 'apple watch', 'music', 'tv', 'apple tv', 'cook']"
135,2016,0.0,2012.0,"['google', 'data', 'cloud', 'users', 'search', 'services', 'information', 'service', 'companies', 'app']"
136,2016,1.0,2867.0,"['game', 'games', 'players', 'pc', 'pokémon', 'gamesbeat', 'image credit', 'game dev', 'playstation', 'dev']"
137,2016,2.0,12591.0,"['users', 'facebook', 'app', 'video', 'service', 'twitter', 'technology', 'way', 'car', 'data']"
138,2016,3.0,668.0,"['bots', 'bot', 'chatbots', 'messenger', 'facebook', 'chatbot', 'users', 'customer', 'facebook messenger', 'slack']"
139,2016,4.0,887.0,"['apple', 'iphone', 'ios', 'watch', 'apple watch', 'music', 'apple tv', 'tv', 'cook', 'app']"
140,2016,5.0,873.0,"['vr', 'reality', 'rift', 'headset', 'game', 'games', 'htc', 'headsets', 'experience', 'experiences']"
141,2016,6.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
142,2016,7.0,4267.0,"['companies', 'capital', 'investors', 'business', 'startups', 'ventures', 'startup', 'venture', 'investment', 'round']"
143,2016,0.0,658.0,"['bots', 'bot', 'chatbots', 'messenger', 'facebook', 'chatbot', 'users', 'customer', 'slack', 'facebook messenger']"
144,2016,1.0,664.0,"['game', 'game dev', 'dev', 'pc', 'games', 'channel intel', 'dev program', 'program stay', 'intel game', 'tips news']"
145,2016,2.0,1773.0,"['data', 'security', 'information', 'companies', 'cloud', 'privacy', 'government', 'customers', 'analytics', 'services']"
146,2016,3.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
147,2016,4.0,882.0,"['apple', 'iphone', 'ios', 'watch', 'apple watch', 'music', 'apple tv', 'tv', 'cook', 'app']"
148,2016,5.0,887.0,"['vr', 'reality', 'gillmor', 'headset', 'rift', 'htc', 'games', 'game', 'headsets', 'experience']"
149,2016,6.0,2339.0,"['game', 'games', 'players', 'pokémon', 'gamesbeat', 'image credit', 'image', 'credit', 'play', 'playstation']"
150,2016,7.0,12074.0,"['google', 'users', 'app', 'facebook', 'video', 'service', 'twitter', 'way', 'technology', 'car']"
151,2016,8.0,4888.0,"['companies', 'capital', 'business', 'investors', 'startups', 'startup', 'market', 'ventures', 'venture', 'investment']"
152,2016,0.0,121.0,"['hamze', 'zolnoski', 'tito hamze', 'tito', 'teleprompter', 'joe zolnoski', 'teleprompter joe', 'hamze zolnoski', 'zolnoski teleprompter', 'joe']"
153,2016,1.0,622.0,"['bots', 'bot', 'chatbots', 'messenger', 'chatbot', 'facebook', 'users', 'customer', 'slack', 'facebook messenger']"
154,2016,2.0,10277.0,"['users', 'app', 'service', 'technology', 'data', 'devices', 'way', 'device', 'system', 'world']"
155,2016,3.0,2853.0,"['game', 'games', 'players', 'pokémon', 'pc', 'gamesbeat', 'game dev', 'playstation', 'dev', 'xbox']"
156,2016,4.0,884.0,"['apple', 'iphone', 'watch', 'ios', 'apple watch', 'music', 'apple tv', 'tv', 'cook', 'app']"
157,2016,5.0,947.0,"['google', 'search', 'users', 'app', 'android', 'apps', 'devices', 'play', 'feature', 'pixel']"
158,2016,6.0,1635.0,"['facebook', 'twitter', 'users', 'ad', 'video', 'ads', 'news', 'media', 'gillmor', 'app']"
159,2016,7.0,841.0,"['vr', 'reality', 'game', 'games', 'rift', 'headset', 'htc', 'experience', 'headsets', 'experiences']"
160,2016,8.0,915.0,"['car', 'cars', 'vehicles', 'tesla', 'drivers', 'vehicle', 'model', 'self', 'driver', 'musk']"
161,2016,9.0,5191.0,"['data', 'companies', 'business', 'capital', 'investors', 'customers', 'market', 'technology', 'ventures', 'startups']"
162,2017,0.0,1604.0,"['game', 'games', 'game dev', 'dev', 'pc', 'hamze', 'players', 'vr', 'tito', 'tito hamze']"
163,2017,1.0,9266.0,"['data', 'companies', 'google', 'users', 'people', 'apple', 'service', 'technology', 'facebook', 'business']"
164,2017,0.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
165,2017,1.0,1515.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'program stay']"
166,2017,2.0,9266.0,"['data', 'companies', 'google', 'users', 'people', 'apple', 'service', 'technology', 'facebook', 'business']"
167,2017,0.0,6850.0,"['data', 'companies', 'technology', 'business', 'people', 'car', 'service', 'market', 'customers', 'capital']"
168,2017,1.0,1503.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'tools tips']"
169,2017,2.0,2428.0,"['google', 'apple', 'users', 'facebook', 'app', 'bots', 'tv', 'feature', 'video', 'people']"
170,2017,3.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
171,2017,0.0,607.0,"['car', 'cars', 'vehicles', 'vehicle', 'drivers', 'tesla', 'uber', 'self', 'technology', 'model']"
172,2017,1.0,1511.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'dev program']"
173,2017,2.0,6449.0,"['data', 'companies', 'business', 'technology', 'people', 'customers', 'service', 'capital', 'market', 'startup']"
174,2017,3.0,2214.0,"['google', 'apple', 'users', 'facebook', 'app', 'bots', 'tv', 'feature', 'devices', 'video']"
175,2017,4.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
176,2017,0.0,3884.0,"['users', 'facebook', 'app', 'people', 'video', 'vr', 'tv', 'twitter', 'device', 'content']"
177,2017,1.0,305.0,"['apple', 'iphone', 'ios', 'music', 'app', 'apple music', 'store', 'pay', 'apple pay', 'quarter']"
178,2017,2.0,1329.0,"['data', 'google', 'bots', 'bot', 'machine', 'cloud', 'customer', 'ai', 'assistant', 'users']"
179,2017,3.0,1435.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'program stay']"
180,2017,4.0,3828.0,"['companies', 'car', 'capital', 'technology', 'business', 'investors', 'market', 'startup', 'data', 'startups']"
181,2017,5.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
182,2017,0.0,567.0,"['car', 'cars', 'vehicles', 'vehicle', 'drivers', 'uber', 'self', 'tesla', 'technology', 'road']"
183,2017,1.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
184,2017,2.0,1789.0,"['google', 'facebook', 'users', 'app', 'bots', 'tv', 'people', 'service', 'bot', 'video']"
185,2017,3.0,1444.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'tools tips']"
186,2017,4.0,4409.0,"['people', 'data', 'technology', 'device', 'world', 'system', 'devices', 'way', 'security', 'vr']"
187,2017,5.0,297.0,"['apple', 'iphone', 'ios', 'music', 'apple music', 'pay', 'apple pay', 'app', 'quarter', 'store']"
188,2017,6.0,2275.0,"['companies', 'data', 'capital', 'business', 'investors', 'ventures', 'customers', 'venture', 'market', 'startups']"
189,2017,0.0,1257.0,"['google', 'data', 'bots', 'bot', 'machine', 'assistant', 'users', 'customer', 'voice', 'cloud']"
190,2017,1.0,4494.0,"['people', 'users', 'device', 'technology', 'service', 'vr', 'devices', 'system', 'world', 'way']"
191,2017,2.0,893.0,"['facebook', 'twitter', 'users', 'ads', 'ad', 'video', 'content', 'stories', 'news', 'media']"
192,2017,3.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
193,2017,4.0,575.0,"['car', 'cars', 'vehicles', 'vehicle', 'drivers', 'self', 'tesla', 'uber', 'technology', 'model']"
194,2017,5.0,1401.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'intel', 'vr', 'intel game', 'tools tips']"
195,2017,6.0,303.0,"['apple', 'iphone', 'ios', 'music', 'apple music', 'app', 'store', 'pay', 'apple pay', 'quarter']"
196,2017,7.0,1858.0,"['companies', 'capital', 'investors', 'business', 'venture', 'startups', 'ventures', 'market', 'investment', 'fund']"
197,2017,0.0,533.0,"['car', 'cars', 'vehicles', 'vehicle', 'tesla', 'self', 'drivers', 'technology', 'model', 'road']"
198,2017,1.0,282.0,"['apple', 'iphone', 'ios', 'music', 'apple music', 'apple pay', 'quarter', 'store', 'app', 'pay']"
199,2017,2.0,1397.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'vr', 'intel', 'intel game', 'tools tips']"
200,2017,3.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
201,2017,4.0,591.0,"['google', 'assistant', 'voice', 'home', 'google assistant', 'users', 'alexa', 'devices', 'app', 'search']"
202,2017,5.0,4929.0,"['people', 'users', 'service', 'app', 'technology', 'world', 'way', 'we', 'companies', 'system']"
203,2017,6.0,2016.0,"['data', 'companies', 'capital', 'business', 'customers', 'investors', 'technology', 'ventures', 'venture', 'startups']"
204,2017,7.0,812.0,"['facebook', 'twitter', 'tv', 'users', 'video', 'ad', 'content', 'ads', 'media', 'news']"
205,2017,8.0,221.0,"['bots', 'bot', 'messenger', 'chatbots', 'facebook', 'chatbot', 'customer', 'facebook messenger', 'users', 'customers']"
206,2017,0.0,1307.0,"['data', 'security', 'companies', 'machine', 'trump', 'intelligence', 'information', 'government', 'ai', 'technology']"
207,2017,1.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
208,2017,2.0,805.0,"['facebook', 'bots', 'users', 'bot', 'twitter', 'messenger', 'people', 'news', 'stories', 'video']"
209,2017,3.0,797.0,"['google', 'assistant', 'voice', 'tv', 'home', 'devices', 'alexa', 'users', 'app', 'google assistant']"
210,2017,4.0,578.0,"['car', 'cars', 'vehicles', 'vehicle', 'drivers', 'uber', 'self', 'tesla', 'technology', 'road']"
211,2017,5.0,284.0,"['apple', 'iphone', 'ios', 'music', 'apple music', 'app', 'store', 'pay', 'apple pay', 'developers']"
212,2017,6.0,1332.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'intel', 'intel game', 'tools tips', 'news use']"
213,2017,7.0,3963.0,"['people', 'users', 'vr', 'technology', 'app', 'world', 'service', 'way', 'product', 'system']"
214,2017,8.0,1482.0,"['companies', 'capital', 'investors', 'venture', 'ventures', 'startups', 'fund', 'investment', 'round', 'startup']"
215,2017,9.0,233.0,"['quarter', 'revenue', 'percent', 'earnings', 'stock', 'growth', 'snap', 'share', 'shares', 'ipo']"
